0.000000000000000000e+00,-3.654597219977908651e-01,-2.408441074578602514e-01,-7.563356395504573781e-02,1.300000000000000000e+01
1.000000000000000000e+00,-3.326537849807830738e-01,-3.345902893688211810e-01,-1.746827122742333760e-01,1.200000000000000000e+01
2.000000000000000000e+00,-3.623033540553949883e-01,-2.086136809288022254e-01,-1.263321589154510760e-01,6.000000000000000000e+00
3.000000000000000000e+00,-3.207305307767174818e-01,-4.763859419634633996e-01,-1.005626002221468307e-01,1.200000000000000000e+01
4.000000000000000000e+00,5.433342704827317515e-01,5.975325323218771967e-01,-1.105178339888377437e-01,7.000000000000000000e+00
5.000000000000000000e+00,6.248558020805412561e-01,-4.458058351096455540e-02,-1.325796431556831023e-01,8.000000000000000000e+00
6.000000000000000000e+00,-3.930204902469966455e-01,-1.828814756133123956e-02,-2.492894956567193177e-01,5.000000000000000000e+00
7.000000000000000000e+00,5.638921228312080425e-01,2.453544247854741456e-01,-9.521611400594413854e-02,1.000000000000000000e+01
8.000000000000000000e+00,-3.390130402094196360e-01,-3.721504894515398898e-01,-7.052911956599709764e-02,7.000000000000000000e+00
9.000000000000000000e+00,-3.803015748473448920e-01,-1.061528999631712045e-01,-2.203418699686919002e-01,5.000000000000000000e+00
1.000000000000000000e+01,4.339016974853770470e-01,1.082314961981634127e+00,-2.352835670547937241e-01,1.000000000000000000e+00
1.100000000000000000e+01,-3.033067755266936061e-01,-4.718496824374098786e-01,-1.191461500719086519e-01,8.000000000000000000e+00
1.200000000000000000e+01,-3.459699651857586211e-01,6.767301102026591908e-02,-2.652344516072585590e-01,1.200000000000000000e+01
1.300000000000000000e+01,5.706601545659476526e-01,1.917087491665650512e-01,-5.196524635439015577e-02,0.000000000000000000e+00
1.400000000000000000e+01,-3.467151994873510223e-01,-2.784126613333027800e-01,-1.999653929796499363e-01,3.000000000000000000e+00
1.500000000000000000e+01,-5.326100699891932466e-01,9.668761478203874438e-01,-3.181377767509991350e-01,1.000000000000000000e+00
1.600000000000000000e+01,6.423943108126412005e-01,-1.324594154895779585e-01,-8.639881383416357641e-02,9.000000000000000000e+00
1.700000000000000000e+01,6.650738303265464335e-01,-3.347275796043688301e-01,5.865601794531103905e-03,2.000000000000000000e+00
1.800000000000000000e+01,-5.862294032543431399e-01,4.334735946969695553e-01,8.189165110479712517e-01,1.300000000000000000e+01
