0.000000000000000000e+00,3.851058254629625699e-01,-2.150755730606001559e-01,-8.346999113384610813e-02,1.300000000000000000e+01
1.000000000000000000e+00,3.547828078436547350e-01,-2.965343028597757780e-01,-1.717866393213980936e-01,1.200000000000000000e+01
2.000000000000000000e+00,3.857970595448727003e-01,-1.759324701201424035e-01,-1.279445031654243281e-01,6.000000000000000000e+00
3.000000000000000000e+00,3.408478911712527482e-01,-4.472051269218884073e-01,-1.025248463535731180e-01,1.200000000000000000e+01
4.000000000000000000e+00,-5.247995911462568497e-01,6.266992325188441848e-01,-1.246371157686120557e-01,7.000000000000000000e+00
5.000000000000000000e+00,-6.004078741816374354e-01,-4.273344940483953837e-03,-1.229226305145064008e-01,8.000000000000000000e+00
6.000000000000000000e+00,4.217530797811122611e-01,1.903451374427610893e-02,-2.414437858736412923e-01,5.000000000000000000e+00
7.000000000000000000e+00,-5.376891004843982191e-01,2.786647935070580839e-01,-8.805520449804994654e-02,1.000000000000000000e+01
8.000000000000000000e+00,3.590944644946326703e-01,-3.444629499911889270e-01,-7.307182506408502198e-02,7.000000000000000000e+00
9.000000000000000000e+00,4.050637170949516475e-01,-7.113643562172464185e-02,-2.116249055873355711e-01,5.000000000000000000e+00
1.000000000000000000e+01,-4.058502071478961581e-01,1.114021710151973155e+00,-2.279346373475642229e-01,1.000000000000000000e+00
1.100000000000000000e+01,3.208420592481789346e-01,-4.437597733486250973e-01,-1.305488501498003051e-01,8.000000000000000000e+00
1.200000000000000000e+01,3.584463341983693541e-01,1.050833285710032899e-01,-2.800080249277975275e-01,1.200000000000000000e+01
1.300000000000000000e+01,-5.453885295834840496e-01,2.225949320506776519e-01,-5.098492109157808094e-02,0.000000000000000000e+00
1.400000000000000000e+01,3.725829585398577892e-01,-2.414489443691655024e-01,-1.948155136011143485e-01,3.000000000000000000e+00
1.500000000000000000e+01,5.556863363744110051e-01,9.974945693496173327e-01,-3.257472554758307215e-01,1.000000000000000000e+00
1.600000000000000000e+01,-6.163984412622945941e-01,-9.443254279629464953e-02,-8.463342099274838437e-02,9.000000000000000000e+00
1.700000000000000000e+01,-6.435300075501375616e-01,-3.028174726210787759e-01,3.351958764135588940e-03,2.000000000000000000e+00
1.800000000000000000e+01,6.124529362589838932e-01,4.705746549420699587e-01,8.197030886030309826e-01,1.300000000000000000e+01
1.900000000000000000e+01,3.510006447718153622e-01,-3.937848210563723028e-01,-7.396821456304650266e-02,9.000000000000000000e+00
2.000000000000000000e+01,-6.008652507189985448e-01,-4.970198258695000121e-02,-6.549576963148226461e-02,1.000000000000000000e+01
2.100000000000000000e+01,3.721946227232466042e-01,-2.671650345939516891e-01,-1.052992270545834302e-01,9.000000000000000000e+00
2.200000000000000000e+01,3.560261453133178322e-01,-3.171657654586881869e-01,-2.087951528852859118e-01,1.200000000000000000e+01
2.300000000000000000e+01,3.442674705126926304e-01,-3.989810796483650446e-01,-1.239606611570397421e-01,4.000000000000000000e+00
2.400000000000000000e+01,3.044746297919104783e-01,-5.709807168945587597e-01,-6.058105431092220688e-02,6.000000000000000000e+00
2.500000000000000000e+01,5.229526103453134844e-01,-1.463476961728607875e-02,7.997020887004088197e-01,2.000000000000000000e+00
2.600000000000000000e+01,-3.140019107964279743e-01,1.382370427913845790e+00,6.996890294630155882e-01,1.000000000000000000e+00
2.700000000000000000e+01,-6.124925652962364131e-01,-1.407835767373848967e-01,3.477021315469418228e-02,1.100000000000000000e+01
