0.000000000000000000e+00,-3.561199843689391020e-01,-2.344735275782485751e-01,-1.046377696664167606e-01,1.300000000000000000e+01
1.000000000000000000e+00,-3.261457031682631902e-01,-3.238994174915034718e-01,-1.727421445372484821e-01,1.200000000000000000e+01
2.000000000000000000e+00,-3.569690064249211869e-01,-2.009848597584033003e-01,-1.329010216330920313e-01,6.000000000000000000e+00
3.000000000000000000e+00,-3.080661491867587864e-01,-4.649267203831904949e-01,-1.121072402197446777e-01,1.200000000000000000e+01
4.000000000000000000e+00,5.397506210908249447e-01,6.267075349115627247e-01,-1.252457740530627250e-01,7.000000000000000000e+00
5.000000000000000000e+00,6.216197696020329122e-01,-1.116074288069450818e-02,-1.094637472340034140e-01,8.000000000000000000e+00
6.000000000000000000e+00,-3.961312383983676688e-01,-2.062410136363304961e-03,-2.392309820988954838e-01,5.000000000000000000e+00
7.000000000000000000e+00,5.570941762857914981e-01,2.684553933302290529e-01,-7.809885937477843709e-02,1.000000000000000000e+01
8.000000000000000000e+00,-3.267474484422743242e-01,-3.658946097311480683e-01,-8.353451161077574127e-02,7.000000000000000000e+00
9.000000000000000000e+00,-3.786669617463953030e-01,-9.641460070301535734e-02,-2.121830123281458758e-01,5.000000000000000000e+00
1.000000000000000000e+01,4.134481593886478734e-01,1.100320003114352740e+00,-2.226747281090221964e-01,1.000000000000000000e+00
1.100000000000000000e+01,-2.862375720278046431e-01,-4.625895658308451508e-01,-1.248984387161285459e-01,8.000000000000000000e+00
1.200000000000000000e+01,-3.362558300576242165e-01,8.788121724809684621e-02,-2.855509559498425887e-01,1.200000000000000000e+01
1.300000000000000000e+01,5.654771916101765106e-01,2.213636288879991809e-01,-4.955331998661773735e-02,0.000000000000000000e+00
1.400000000000000000e+01,-3.432025386896792041e-01,-2.645267246727711630e-01,-1.934458626378129098e-01,3.000000000000000000e+00
1.500000000000000000e+01,-5.441387141527102012e-01,9.687105753849326595e-01,-3.399001701255356944e-01,1.000000000000000000e+00
1.600000000000000000e+01,6.415666629473847360e-01,-9.650546495663522850e-02,-6.482618496034249500e-02,9.000000000000000000e+00
1.700000000000000000e+01,6.711749037581085098e-01,-3.013840548805520880e-01,7.805828244961084302e-03,2.000000000000000000e+00
